cid,FirstLastP,Rcpts,Spent,PACs,Indivs,Cand,Other,EndCash,LgIndivs,SmIndivs,enddate,ReleaseDate,VotePercent,Result,CRPICO,State,IncCID,Incumbent,primarydate,DistIDCurr,capeye,sort,SmLgIndivsNote,District,State_Abv
N00042142,Sri Kulkarni (D),5639061.43,5630098.31,596397.67,4656755.17,0.0,385908.59,36731.11,4111206.19,545548.98,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,44.6,L,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,22,TX
N00046067,Troy Nehls (R),1806654.68,1787448.04,325347.64,1307620.8,0.0,173686.24,24806.64,1097312.07,210308.73,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,51.53,W,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,22,TX
N00047772,Joseph LeBlanc (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,O,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,22,TX
N00041603,Gina Ortiz Jones (D),6755221.7,6842439.64,850889.4,5641607.49,0.0,262724.81,4300.61,4663810.16,977797.33,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,46.6,L,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,23,TX
N00044592,Tony Gonzales (R),2797133.39,2764107.83,533900.0,1870796.44,1982.1499999999944,390454.8,33025.56,1586444.57,284351.87,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,50.46,W,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,23,TX
N00046981,Steven Sanders (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,O,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,23,TX
N00047773,Beto Villela (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,O,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,23,TX
N00044465,Candace Valenzuela (D),4886998.5200000005,4875031.48,704277.33,3920095.05,2800.0,259826.14,11967.04,2650283.21,1269811.84,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,47.48,L,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,24,TX
N00045167,Beth Van Duyne (R),3410852.21,3342442.08,651853.44,2452217.95,0.0,306780.82,68410.13,2018384.37,433833.58,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,48.81,W,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,24,TX
N00043874,Stephen Kuzmich (I),175504.46,201331.76,250.0,49175.0,126079.46,0.0,2072.7,48025.0,1150.0,2020-12-10 00:00:00 +0000,2021-04-01 00:00:00 +0000,1.23,L,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,24,TX
N00046304,Mark Bauer (I),26341.78,26541.78,0.0,4419.46,21922.32,0.0,-200.0,1171.49,3247.97,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,0.85,L,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,24,TX
N00046834,Darren Hamilton (L),570.0,212.0,0.0,570.0,0.0,0.0,358.0,250.0,320.0,2020-11-23 00:00:00 +0000,2021-04-01 00:00:00 +0000,1.64,L,O,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,24,TX
N00030602,Roger Williams (R),2435120.8,3347266.67,891297.17,605428.93,50000.0,888394.7,11541.84,574049.51,31379.42,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,55.93,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX25,0,1,N,25,TX
N00042278,Julie Oliver (D),2190347.1,2176319.43,22000.0,2177318.36,2916.44,-11887.7,14027.67,1398255.59,779062.77,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,42.11,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,25,TX
N00035976,Bill Kelsey (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,25,TX
N00025219,Michael Burgess (R),1806587.67,2081390.92,1005757.17,625290.7,0.0,175539.8,142496.71,565658.25,59632.45,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,60.61,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX26,0,1,N,26,TX
N00044059,Carol Iannuzzi (D),95936.56,95936.56,1566.79,47857.91,44361.87,2149.99,0.0,18551.0,29306.91,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,37.25,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,26,TX
N00045168,Jay Taylor (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-30 00:00:00 +0000,2021-04-01 00:00:00 +0000,0.0,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,26,TX
N00031805,Mark Boler (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,26,TX
N00046305,William Robert Cunningham (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,26,TX
N00041882,Michael Cloud (R),1014427.31,829747.8500000001,238079.55,776214.12,1000.0,-866.36,242371.87,693755.09,82459.03,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,63.06,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX27,0,1,N,27,TX
N00040637,Ricardo De La Fuente (D),312095.92000000016,312095.92000000016,0.0,5224.0,306871.92000000004,0.0,0.0,4350.0,874.0,2020-12-10 00:00:00 +0000,2021-04-01 00:00:00 +0000,34.94,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,27,TX
N00039153,Phil Gray (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,27,TX
N00024978,Henry Cuellar (D),2655317.25,3650848.49,1486620.25,1105866.05,18000.0,44830.95,1550472.73,1076990.53,28875.52,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,58.3,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX28,0,1,N,28,TX
N00044370,Sandra Whitten (R),24760.12,27354.24,0.0,24760.12,0.0,0.0,-1769.92,13345.0,11415.12,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,38.98,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,28,TX
N00047774,Bekah Congdon (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,28,TX
N00042282,Sylvia Garcia (D),818984.11,758381.5,627800.0,227321.82,0.0,-36137.71,247598.98,203620.29,23701.53,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,71.13,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX29,0,1,N,29,TX
N00042288,Jaimy Blanco (R),4378.27,0.0,0.0,4378.27,0.0,0.0,4378.27,3188.57,1189.7,2020-09-30 00:00:00 +0000,2021-04-01 00:00:00 +0000,27.38,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,29,TX
N00042929,Phil Kurtz (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,29,TX
N00008122,Eddie Bernice Johnson (D),589095.55,494546.98,417266.0,170290.34,0.0,1539.21,415685.3,161310.0,8980.34,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,77.49,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX30,0,1,N,30,TX
N00044585,Tre Pennie (R),311108.97000000003,305445.63,100.0,311451.27,0.0,-442.3,5663.34,127055.04,184396.23,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,18.41,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,30,TX
N00046071,Kinya Jefferson (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,30,TX
N00042528,Eric Williams (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,30,TX
N00025095,John Carter (R),2160187.09,2214486.52,939050.0,1074706.5,0.0,146430.59,200405.54,797276.92,277429.58,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,53.43,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX31,0,1,N,31,TX
N00044930,Donna Imam (D),1035222.12,1035272.12,70910.64,966386.48,0.0,-2075.0,-50.0,529593.86,436792.62,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,44.29,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,31,TX
N00046073,Jeremy Bravo (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,31,TX
N00035104,Clark Paterson (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,31,TX
N00040989,Colin Allred (D),5667724.64,5611747.29,941590.26,4556545.84,0.0,169588.54,159422.38,3997256.74,559289.1,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,51.95,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX32,0,1,N,32,TX
N00045070,Genevieve Collins (R),5923080.79,5915256.25,359880.0,3208411.19,2130000.0,224789.6,7824.54,2783474.15,424937.04,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,45.93,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,32,TX
N00046308,Jason Sigmon (I),11791.43,11651.43,0.0,140.0,11651.43,0.0,153.86,0.0,140.0,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,0.68,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,32,TX
N00005697,Ken Ashby (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,32,TX
N00046914,Christy Mowrey (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,32,TX
N00033839,Marc Veasey (D),1621928.84,1613445.76,1156543.17,483268.37,0.0,-17882.7,468343.56,464660.96,18607.41,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,66.82,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX33,0,1,N,33,TX
N00044372,Fabian Cordova Vasquez (R),36691.69,25584.96,0.0,25630.2,11061.490000000002,0.0,11106.73,16250.0,9380.2,2020-11-23 00:00:00 +0000,2021-04-01 00:00:00 +0000,25.15,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,33,TX
N00036005,Jason Reeves (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,33,TX
N00046915,Renedria Ann Welton (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,33,TX
N00034349,Filemon Vela (D),983025.76,1024179.86,766157.17,223069.32,0.0,-6200.73,564719.98,219000.0,4069.32,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,55.43,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX34,0,1,N,34,TX
N00038840,Rey Gonzalez (R),37118.25,37445.83,0.0,25285.25,11833.0,0.0,-2950.12,19900.0,5385.25,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,41.84,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,34,TX
N00042932,Anthony Cristo (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,34,TX
N00047776,Chris Royal (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,34,TX
N00006023,Lloyd Doggett (D),1336575.62,424803.85,513617.81,613303.05,424.0,209230.76,5205475.2,569030.0,44273.05,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,65.37,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX35,0,1,N,35,TX
N00046693,Jennifer Sharon (R),19011.1,14442.45,0.0,14246.28,4764.82,0.0,4568.65,9350.0,4896.28,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,29.95,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,35,TX
N00046310,Jason Mata (I),2632.11,2632.11,0.0,0.0,2632.11,0.0,0.0,0.0,0.0,2020-11-03 00:00:00 +0000,2021-04-01 00:00:00 +0000,1.94,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,35,TX
N00035990,Mark Loewe (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,35,TX
N00005736,Brian Babin (R),1345350.83,1297185.02,591776.67,750704.16,100.0,2770.0,785081.28,672435.75,78268.41,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,73.61,W,I,Texas,,,2020-03-03 00:00:00 +0000,TX36,0,1,N,36,TX
N00045810,Brandon Rashad Lewis (D),21714.39,12277.65,4691.47,17022.92,0.0,0.0,10812.71,8204.0,8818.92,2020-12-04 00:00:00 +0000,2021-04-01 00:00:00 +0000,24.27,L,C,Texas,,,2020-03-03 00:00:00 +0000,    ,0,2,N,36,TX
N00047777,Chad Abbey (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,36,TX
N00026683,H J Ridley Jr (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Texas,,,2020-03-03 00:00:00 +0000,,0,2,N,36,TX
N00046598,Blake Moore (R),844377.31,816015.33,149300.0,421186.04,268891.27,5000.0,28361.98,396300.0,24886.04,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,69.55,W,O,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,01,UT
N00046694,Darren Parry (D),41218.23,40903.62,0.0,40718.23,0.0,500.0,314.61,26850.0,13868.23,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,30.45,L,O,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,01,UT
N00033932,Chris Stewart (R),835138.51,812462.16,505982.9,389098.89,0.0,-59943.28,164694.19,346296.92,42801.97,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,59.0,W,I,Utah,,,2020-06-30 00:00:00 +0000,UT02,0,1,N,02,UT
N00046077,John Kael Weston (D),344773.55,306871.92000000004,1000.0,340626.24,2667.31,480.0,37904.53,295981.3,44644.94,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,36.63,L,C,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,02,UT
N00046312,Joe Jarvis (3),22989.0,22989.0,0.0,0.0,3300.0,19689.0,0.0,25289.0,0.0,2020-03-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,0.0,L,C,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,02,UT
N00047028,Rob Latham (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Utah,,,2020-06-30 00:00:00 +0000,,0,2,N,02,UT
N00041221,John Curtis (R),874310.99,687264.89,535967.22,264036.8,0.0,74306.97,351305.17,256750.0,7286.8,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,68.77,W,I,Utah,,,2020-06-30 00:00:00 +0000,UT03,0,1,N,03,UT
N00046695,Devin Thorpe (D),191411.67,190200.26,100.0,189311.67,2000.0,0.0,1211.41,119929.93,69381.74,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,26.78,L,C,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,03,UT
N00047030,Thomas G. McNeill (3),5516.24,5516.24,0.0,2495.0,2209.58,811.66,0.0,0.0,2495.0,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,1.96,L,C,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,03,UT
N00045072,Russel Fugal (I),392.82,346.45,0.0,392.82,0.0,0.0,46.37,202.1,190.72,2020-03-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,0.0,L,C,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,03,UT
N00047029,Daniel Clyde Cummings (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Utah,,,2020-06-30 00:00:00 +0000,,0,2,N,03,UT
N00042013,Ben McAdams (D),5613541.84,5555591.449999999,1518053.7,4110567.14,0.0,-15079.0,136322.56,3477897.27,632669.87,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,46.7,L,I,Utah,,,2020-06-30 00:00:00 +0000,UT04,0,1,N,04,UT
N00045812,Burgess Owens (R),5129475.14,5049145.95,321627.21,4537355.52,0.0,270492.41,80329.19,2364289.01,2173066.51,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,47.7,W,C,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,04,UT
N00045073,Jonia Broderick (3),21393.59,21265.2,593.75,19910.83,261.21,627.8,1002.28,19600.0,310.83,2020-10-23 00:00:00 +0000,2021-04-01 00:00:00 +0000,2.13,L,C,Utah,,,2020-06-30 00:00:00 +0000,    ,0,2,N,04,UT
N00047032,John Molnar (L),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Utah,,,2020-06-30 00:00:00 +0000,,0,2,N,04,UT
N00000515,Peter Welch (D),847320.3099999999,865251.85,497824.19,274690.48,0.0,74805.64,2107306.54,1000.0,273690.48,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,64.38,W,I,Vermont,,,2020-08-11 00:00:00 +0000,VT01,0,1,N,01,VT
N00047780,Peter Becker (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00047493,Miriam Berry (R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00047494,Chris Brimmer (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00027434,Cris Ericson (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00047779,Christopher Helali (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00047781,Marcia Horne (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00047782,Shawn Orr (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00028830,Jerry Trudell (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Vermont,,,2020-08-11 00:00:00 +0000,,0,2,N,01,VT
N00029459,Rob Wittman (R),1969784.92,2140374.86,724237.0,1029501.68,0.0,216046.24,187331.42,823858.96,205642.72,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,58.51,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA01,0,1,N,01,VA
N00046315,Qasim Rashid (D),1559108.02,1559108.02,62979.9,1476488.69,0.0,19639.43,0.0,815191.34,661297.35,2020-12-30 00:00:00 +0000,2021-04-01 00:00:00 +0000,41.71,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,01,VA
N00047078,Shawn Ponterio (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Virginia,,,2020-06-09 00:00:00 +0000,,0,2,N,01,VA
N00042293,Elaine Luria (D),6522276.24,6387473.62,1060315.22,4759751.14,0.0,702209.88,142174.74,3976021.92,783729.22,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,51.55,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA02,0,1,N,02,VA
N00031263,Scott Taylor (R),2452292.48,2446410.43,267000.0,2025363.25,2385.02,157544.21,22613.43,1340923.05,684440.2,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,45.81,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,02,VA
N00047610,David Foster (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Virginia,,,2020-06-09 00:00:00 +0000,,0,2,N,02,VA
N00002147,Bobby Scott (D),873126.24,832419.09,653550.0,222376.24,0.0,-2800.0,212393.19,187435.0,34941.24,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,68.35,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA03,0,1,N,03,VA
N00044594,John Collick (R),167145.94,165080.22,8250.0,152731.16,0.0,6164.78,2188.63,70121.41,87799.63,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,31.43,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,03,VA
N00046484,Kyle Roberts (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Virginia,,,2020-06-09 00:00:00 +0000,,0,2,N,03,VA
N00039327,Donald McEachin (D),961411.5,963787.95,648400.0,325940.51,0.0,-12929.01,209132.0,290573.66,35366.85,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,61.62,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA04,0,1,N,04,VA
N00046317,Leon Benjamin (R),545353.7200000001,523429.02,21550.0,524083.72,0.0,-280.0,21924.7,240818.67,283265.05,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,38.23,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,04,VA
N00045173,Cameron Webb (D),5755917.24,5750923.75,574838.14,5176269.66,5000.0,-190.56,4993.49,3557156.86,1619112.8,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,47.3,L,O,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,05,VA
N00045557,Bob Good (R),1373866.6,1323530.25,171375.0,1126830.79,2000.0,73660.81,50336.35,923351.35,203479.44,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,52.44,W,O,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,05,VA
N00042296,Ben Cline (R),892955.3600000001,672928.4500000001,361470.0,534285.36,0.0,-2800.0,238774.44,474088.28,60197.08,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,64.59,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA06,0,1,N,06,VA
N00047033,Nicholas Betts (D),56190.44,54205.36,2850.0,45729.99,2733.05,4877.4,0.0,21194.84,24535.15,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,35.29,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,06,VA
N00047267,Aaron James Luciani (I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-04-01 00:00:00 +0000,0.0, ,C,Virginia,,,2020-06-09 00:00:00 +0000,,0,2,N,06,VA
N00041418,Abigail Spanberger (D),8387679.93,7852212.81,977965.98,6565508.99,0.0,844204.96,582133.15,5059973.24,1505535.75,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,50.82,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA07,0,1,N,07,VA
N00042367,Nick Freitas (R),3629431.22,3600108.23,284320.03,3170609.13,0.0,174502.06,29322.99,2090414.44,1080194.69,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,49.0,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,07,VA
N00036018,Don Beyer (D),1729481.91,2071906.08,665315.07,1068753.5,0.0,-4586.66,640021.73,952212.47,116541.03,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,75.79,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA08,0,1,N,08,VA
N00046600,Jeff Jordan (R),96034.95,96034.95,0.0,62445.98,27088.97,6500.0,0.0,46352.78,16093.2,2020-11-23 00:00:00 +0000,2021-04-01 00:00:00 +0000,23.98,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,08,VA
N00046082,Heerak Christian Kim (I),2035.52,1921.47,0.0,470.0,1565.52,0.0,114.05,0.0,470.0,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,0.0,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,08,VA
N00033103,Andrew Straw (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-30 00:00:00 +0000,2021-04-01 00:00:00 +0000,0.0,L,C,Virginia,,,2020-06-09 00:00:00 +0000,    ,0,2,N,08,VA
N00032029,Morgan Griffith (R),873612.12,463916.31,590900.0,282712.12,0.0,0.0,421441.54,229108.0,53604.12,2020-12-31 00:00:00 +0000,2021-04-01 00:00:00 +0000,93.98,W,I,Virginia,,,2020-06-09 00:00:00 +0000,VA09,0,1,N,09,VA
